age,skills,city,gender,specialty,java,maven,git,sql,hibernate,spring,oop,student,education_level,total_experience,skill_set,rating
24,1,Голицыно,male,javadeveloper,1,0,1,1,0,0,1,0,unfinished_higher,0,"Django Framework,Python,JavaScript,MySQL,HTML,CSS,Git,Linux,HTML5,Nginx,C++,XML,ООП,Bootstrap,React Framework,Docker,Java",0.457
19,1,Москва,male,javadeveloper,0,0,0,0,0,0,0,1,unfinished_higher,0,"Обучаемость,Адаптивность,Целеустремленность,Аналитический склад ума",0.286
29,0,Саранск,male,javajun,1,0,0,1,0,1,0,0,master,45,"Java,SQL,Intellij IDEA,Spring,Vaadin",0.34
19,1,Москва,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,,0.286
24,1,Ижевск,male,javajun,1,1,1,1,0,1,1,0,bachelor,14,"Проектирование БД,SQL,ООП,Java,jQuery,Git,Ajax,PHP,HTML,CSS,MySQL,SQLite,MVC,C#,JavaScript,Spring Framework,Apache Maven,JDBC,Unit Testing,Spring Boot,Docker,Linux",0.584
20,1,Москва,male,developer,0,0,1,0,0,0,0,0,secondary,19,"HTML5,CSS3,JavaScript,jQuery,Bootstrap,адаптивная верстка,scss,Git,BEM,React",0.288
21,1,Москва,male,developer,0,0,0,0,0,0,0,1,higher,0,,0.343
29,0,Одинцово,male,developer,0,0,0,1,0,0,0,0,higher,103,"Oracle Pl/SQL,XML/Xslt,VBA",0.277
33,1,Москва,male,javadeveloper,1,0,1,1,1,0,0,0,higher,146,"Android,Java,MS SQL,Delphi,FirebirdSQL,Hibernate ORM,Git,SQL,Object Pascal/Delphi,Embarcadero Delphi,Oracle 11G,iOS,СУБД,PostgreSQL,REST,Swing",0.644
22,1,Армения,male,other,0,0,0,0,0,0,0,0,special_secondary,0,Обучаемость,0.257
30,0,Москва,male,javaintern,1,1,1,1,0,1,0,0,unfinished_higher,132,"Spring Framework,Java,Maven,MySQL,PostgreSQL,Intellij IDEA,Git,Linux",0.418
39,0,Екатеринбург,male,javajun,0,0,0,0,0,0,0,0,higher,122,"ответственное отношение к работе, обучаемость",0.251
24,1,Томск,male,javadeveloper,1,1,1,1,1,1,1,1,unfinished_higher,34,"Java,SQL Server,ООП,Android SDK,JavaEE,Apache Maven,Apache Tomcat,Spring Framework,REST,Git,MVC,JPA,PostgreSQL,Hibernate ORM,XML,JSP,Java SE,Linux,HTML,JSON API",0.616
27,0,Москва,female,other,1,0,0,1,0,0,0,0,higher,95,"Пользователь ПК,Поиск информации в интернет,MS PowerPoint,Работа с большим объемом информации,Телефонные переговоры,ORACLE,Деловая переписка,HTML,MySQL,CSS,Java",0.313
31,1,Нижний Новгород,male,javadeveloper,1,1,1,1,1,0,0,1,candidate,114,"PostgreSQL,Java SE,Hibernate ORM,СУБД,MS Office,Git,Apache Maven,Eclipse",0.716
19,0,Ташкент,male,developer,1,0,0,1,0,0,1,1,special_secondary,0,"С++,Java,MySQL,Swing,JavaFX,ООП,CSS3,HTML5,JavaScript",0.186
19,1,Москва,male,javaintern,1,0,1,1,0,1,0,1,special_secondary,0,"Java core,Git,PostgreSQL,JUnit,HTML/CSS,Spring core,Spring MVC,Spring boot",0.429
30,1,Пушкино (Московская область),female,other,0,0,0,0,0,0,0,0,master,0,,0.371
33,1,Москва,male,developer,0,0,0,0,0,0,0,0,candidate,131,,0.517
21,1,Воронеж,male,other,1,1,1,1,1,1,1,1,bachelor,0,"Spring Framework,Java,Hibernate ORM,SQL,ООП,Android,PostgreSQL,Apache Maven,JUnit,Git,Android SDK,Kotlin,MVVM,Dagger2,Retrofit,Glide,Room,okHttp,RxJava,Navigation Component",0.614
34,1,Калининград,male,javadeveloper,1,1,1,1,1,1,0,0,special_secondary,115,"Исполнительность,Ответственность,Обучаемость,Целеустремленность,Работа в команде,Работа с большим объемом информации,Ориентация на результат,Организаторские навыки,Внимательность к деталям,Java,Spring Framework,JavaScript,PostgreSQL,MySQL,Git,Работа с базами данных,HTML5,CSS3,Apache Maven,HTTP,JUnit,Hibernate ORM,JPA,Английский язык,Design Patterns",0.617
26,1,Оренбург,male,javajun,1,1,1,1,1,1,1,0,master,54,"Java SE,Spring Framework,Hibernate ORM,PostgreSQL,Apache Maven,Git,ООП,Thymeleaf,HTML,CSS,Liquibase,EJB,Oracle Database,jooq",0.719
22,1,Санкт-Петербург,male,javajun,1,0,1,1,1,0,1,1,bachelor,21,"Java,Git,Работа в команде,Intellij IDEA,JDBC,ООП,MySQL,SQL,HTML,Linux,XML,PostgreSQL,Hibernate",0.547
20,1,Москва,male,javaintern,1,1,1,1,1,1,1,1,unfinished_higher,0,"Работоспособность,Java Core,Java 8,Java collections framework,Solid,Apache Maven,JUnit,MySQL,XML,JAXP,JAXB,JDBC,Hibernate ORM,Spring Framework,Git,Apache Tomcat,HTML,Java SE,JSP,Intellij IDEA,ООП,Java,Java EE",0.586
20,1,Санкт-Петербург,male,javadeveloper,1,0,0,1,1,1,1,0,special_secondary,54,"Android,Android SDK,Java,Spring Framework,PostgreSQL,ООП,Hibernate ORM,Twitter Api,Telegram API,Liquibase",0.519
30,1,Тверь,male,javaintern,1,0,1,0,0,0,0,0,higher,97,"Intellij IDEA,Eclipse,Internet,AutoCAD,MS Word,MS Excel,Git,Java",0.515
25,1,Костомукша,male,developer,1,0,0,0,0,0,0,0,secondary,0,"Java,Python,Django Framework",0.271
21,1,Ростов-на-Дону,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,,0.286
33,1,Москва,male,javadeveloper,1,1,1,1,0,0,1,0,higher,80,"Java Core,Java 8,ООП,Java Servlets,JUnit,SQL,HTML,CSS,Git,Apache Maven,Apache Tomcat,Atlassian Jira",0.628
39,1,Одесса,male,developer,0,0,0,0,0,0,0,0,higher,210,"Windows, Linux, MS Office, знание C++, Java, HTML, PHP и принципы ООП Есть опыт работы с электронико,Настройка сетевых подключений,Linux,Администрирование сетевого оборудования,Администрирование серверов Windows,HTML,Ремонт ПК,Настройка ПК,Заключение договоров,TCP/IP,Монтаж оборудования,Техническая эксплуатация,Настройка ПО,Windows 7,Wifi networks,Настройка серверов,Информационные технологии,Техническое обслуживание,Техническая поддержка,Администрирование,Поиск информации в интернет,Консультирование,Контроль исправности оборудования,Objective-C,Python,Unity (C#),PyCharm,X-Code",0.53
25,1,Санкт-Петербург,male,javadeveloper,1,1,1,1,1,1,0,0,higher,7,"Java,SQL,PostgreSQL,Git,HTML5,CSS3,Apache Tomcat,Spring Framework,Hibernate ORM,Java Servlets,Apache Maven",0.606
23,1,Омск,male,javadeveloper,0,0,0,0,0,0,0,0,special_secondary,14,,0.27
21,1,Москва,female,javajun,1,0,0,1,0,0,1,1,unfinished_higher,0,"Ответственность,Java,ООП,MS SQL,Linux,Готовность к обучению,Стремление повышения знаний,MS Access",0.414
20,1,Челябинск,male,developer,0,0,1,1,0,0,0,0,secondary,12,"Работоспособность,Python,JavaScript,Git,HTML,MySQL,CSS,Django Framework,Bash,C#,PHP,PHP5,SQL",0.325
21,1,Магадан,male,javadeveloper,1,0,1,1,0,1,1,1,higher,10,"Java,Java Core,Spring Boot,Spring MVC,Spring Data,SQL,MySQL,SQLite,Git,Apache Tomcat,REST,ООП,MVC,HTTP,IDEF0,IDEF1,UML,HTML",0.566
40,1,Сургут,male,developer,1,0,1,1,0,0,1,0,higher,132,"CSS,HTML,JavaScipt,MySQL,Git,Linux,jQuery,ООП,SQL,Bootstrap,Yii,Ajax,PHP,Yii2",0.632
23,1,Москва,male,developer,0,0,1,1,0,0,0,1,unfinished_higher,0,"MS Word , Excell, Power point,Английский язык,Турецкий язык,C++,C,SQL,Swift,Xcode,MS Office,auto layout,Git,SQLite,MVC",0.371
22,1,Saint Petersburg,male,javadeveloper,1,1,1,1,1,1,0,1,unfinished_higher,25,"Исполнительность,Java Applets,Spring Framework,Java,Apache Maven,Java Servlets,JDBC,Hibernate ORM,Git,MySQL,PostgreSQL,Spring Security",0.565
26,1,Томск,male,javajun,0,0,0,0,0,0,0,0,master,13,"Коммуникабельность,Ответственность,Стремление к обучению",0.383
27,1,Королев,male,javajun,0,0,0,0,0,0,0,0,higher,73,"Ответственность,Целеустремленность,Аналитический склад ума,Способность к быстрому обучению,Умение работать с любой аппаратурой,Высокая работоспособность",0.408
28,1,Москва,male,developer,1,0,0,1,0,0,1,0,higher,37,"AutoCAD,Mathcad,SolidWorks,MS Office,производство,Проектирование,Проектно-конструкторская деятельность,Программирование,PHP,MATLAB,Java,MySQL,ООП,jQuery,Веб-программирование,Компас-3D,Разработка проектной документации,3D Моделирование,CATIA,SW Simulation,Компас 3D,arduino",0.504
26,0,Петрозаводск,male,developer,0,0,1,0,0,0,0,0,bachelor,16,"Веб-программирование,Python,JavaScript,Linux,Git",0.171
21,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,5,"Ответственность,Изучал языки программирования C#, Java, C++",0.29
21,1,Московский,male,other,0,0,0,0,0,0,0,0,secondary,35,"Стрессоустойчивость,Пользователь ПК",0.26
45,0,Красноусольский,male,developer,0,0,0,0,0,0,0,0,unfinished_higher,207,"Точность и внимательность к деталям,Аналитическое мышление",0.27
32,1,Сургут,male,developer,0,0,0,0,0,0,0,0,secondary,0,Работоспособность,0.229
28,1,Волгоград,female,developer,1,0,0,1,0,0,1,0,higher,89,"PHP,HTML,JavaScript,Yii2 Framework,Oracle Pl/SQL,Cистема управления версиями (git),CSS,ООП,Java",0.551
28,1,Новосибирск,male,javadeveloper,1,0,1,1,0,1,1,0,bachelor,59,"MS SQL,Cистемы управления базами данных,Java SE,Spring Framework,Java,ООП,Git,Английский язык,HTML,XML,PostgreSQL,SQL",0.581
19,0,Екатеринбург,male,javadeveloper,0,0,0,0,0,0,0,0,secondary,0,"Ответственность,Разработка (beck-end)различных проектов на java",0.029
33,1,Новосибирск,male,developer,1,0,1,1,0,0,1,1,unfinished_higher,0,"C#,Java SE,Git,ООП,SQL,Базы данных,Математическое программирование,Локальные сети,Английский язык - свободное владение",0.457
26,1,Санкт-Петербург,male,javadeveloper,1,0,0,1,0,1,0,0,higher,57,"Java,SQL,1C,Spring Framework,JavaScript,React",0.522
25,1,Туркестан,male,javadeveloper,1,0,1,1,0,0,0,0,bachelor,23,"Java,Linux,Git,PostgreSQL,MySQL,Работа с базами данных,Администрирование серверов Linux",0.463
24,1,Польша,male,other,0,0,0,0,0,0,0,1,master,27,"Исполнительность,Мотивация,Ведение переговоров,Работа в команде,Организаторские навыки,Управление персоналом,MS Office,MS Excel,SAP MM",0.395
23,1,Калуга,male,javadeveloper,1,1,1,1,1,0,1,0,unfinished_higher,37,"Java EE,Java SE,PostgreSQL,MongoDB,MyBatis,ООП,JDBC,Apache Maven,Hibernate ORM,Git,Linux,Apache Tomcat,JPA,Gitlab",0.576
36,1,Белореченск,male,javajun,1,0,0,1,0,0,0,0,higher,27,"Java,SQL,HTML,CSS3",0.453
26,1,Екатеринбург,male,javajun,1,0,1,0,0,0,0,0,higher,3,"Базовые знания sql (на уровне написания простых запросов),Java Core,Git",0.431
49,1,Магнитогорск,male,developer,1,0,0,0,0,0,0,0,higher,78,"Java,Android,Английский язык",0.455
38,1,Москва,male,javadeveloper,1,1,1,1,1,1,0,0,candidate,152,"Java,SQL,Spring,Hibernate,Maven,Git",0.792
29,0,Москва,female,javajun,1,0,1,1,0,0,0,0,higher,110,"технический английский,MS SQL,SQL,Atlassian Jira,Java junior,Git,Basic web (php, html, css, javascript, apache),My SQL,TFS,Atlassian Confluence",0.369
20,1,Вольгинский,male,developer,1,0,1,1,0,0,0,1,unfinished_higher,0,"MySQL,SQL,Git,Java,go,golang",0.414
29,1,Санкт-Петербург,female,javajun,1,0,1,1,0,0,0,0,higher,74,"Kali,Windows,Bash,Cisco,Java,SQL,Linux,MySQL,Git",0.537
44,1,Москва,male,javadeveloper,1,1,1,1,0,0,1,0,higher,8,"SQL,Тестирование,Java,Git,ООП,Intellij IDEA,Apache Maven,java core",0.564
21,1,Москва,male,developer,0,0,0,0,0,0,0,1,special_secondary,6,"C#,Visual Studio C#,VBA,C/C++,Adobe Photoshop,Turbo Pascal,CorelDRAW,Unity,1С программирование,1С: Бухгалтерия и склад,WPF,.NET Framework,PHP,JavaScript,Python,Unix",0.262
20,1,Нур-Султан,male,developer,0,0,0,0,0,0,0,1,higher,0,,0.343
25,1,Москва,male,javajun,1,0,0,1,1,1,0,0,higher,14,"Обучаемость,JUnit,HTML,CSS,SQL,XML,Java,Spring Framework,PostgreSQL,Hibernate ORM,REST,API,JSON API",0.527
29,1,Жуковский,male,other,0,0,0,1,0,0,0,0,higher,74,"Английский язык,Пользователь ПК,Ведение переговоров,Водительское удостоверение категории B,Грамотная речь,Деловое общение,Деловая коммуникация,Поиск информации в интернет,1С: Предприятие 8,Телефонные переговоры,Заключение договоров,Составление договоров,MS PowerPoint,Тестирование,Postman,Selenium IDE,JOGL,Atlassian Jira,Fiddler,TestPalm,Android Studio,HTML,CSS,MySQL,JavaScript,SOAP",0.452
29,1,Москва,male,javadeveloper,1,0,1,1,0,0,1,0,higher,34,"ООП,Git,Алгоритмы,Java Collections,SQL,Java",0.545
22,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Обучаемость,Упорство,C++,Python",0.286
25,1,Уфа,male,other,0,0,0,0,0,0,0,0,bachelor,67,"Пользователь ПК,Умение убеждать,Поиск информации в интернет,Работа с оргтехникой,Ведение документации,Деловая переписка,Водительское удостоверение категории B,Уголовный кодекс РФ,Телефонные переговоры,Юридическая документация,Умение работать в команде,Грамотная речь,Работа в команде,Работа с людьми,Ведение переговоров,Организаторские навыки,Работа с большим объемом информации,Протоколирование,Работа с документами,Consultant Plus,Деловое общение",0.374
35,1,Санкт-Петербург,male,other,0,0,0,0,0,0,0,0,higher,111,,0.442
32,1,Орск,female,other,0,0,0,0,0,0,0,0,higher,0,"Грамотная речь,приятный голос,Грамотность,Деловая переписка,Креативность,Телефонные переговоры,Ориентация на результат,Написание текстов,Работа с большим объемом информации",0.343
22,1,Алматы,male,javadeveloper,1,0,1,1,0,0,0,1,unfinished_higher,4,"Java,Python,C++,Linux,Git,SQL,MySQL,JavaScript,jQuery,Управление проектами,Креативность",0.418
20,0,Набережные Челны,male,developer,1,0,1,1,0,0,1,1,unfinished_higher,0,"Ответственность,Java,HTML,CSS,Git,Linux,SQL,ООП,Пунктуальность,Adobe Photoshop",0.257
24,1,Каменск-Шахтинский,male,developer,0,0,0,0,0,0,1,0,higher,0,"Пользователь ПК,Умение работать в команде,ООП,Работа с базами данных,Android SDK,Unreal Engine 4,C++",0.386
38,1,Чита,male,developer,0,0,1,0,0,0,0,0,higher,211,"JS Native,NODE.js, REST API,основы TypeScript,ESLint,Webpack,HTML, CSS (SCSS/SASS),Git,Экономический анализ,Договорная работа,Закупки,Сметы,Биржевые торги,Figma",0.574
22,0,Москва,male,developer,0,0,0,0,0,0,0,0,higher,3,"Ответственность,Высокая обучаемость,Неконфликтный,Общительный",0.146
42,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,higher,147,Работоспособность,0.474
16,1,Саранск,male,other,0,0,0,0,0,0,0,1,special_secondary,0,Ответственность,0.257
32,1,Пермь,male,other,0,0,0,0,0,0,0,0,special_secondary,84,,0.332
20,1,Москва,male,javaintern,1,0,1,1,0,0,1,1,unfinished_higher,0,"Java,C++,Git,MS SQL,HTML5,Python,Android,ООП,Базы данных,MS Visual Studio,Intellij IDEA,Android SDK",0.457
20,1,Санкт-Петербург,male,other,0,0,0,0,0,0,0,0,special_secondary,0,,0.257
19,1,Казань,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Пользователь ПК,Офисная техника,Активные продажи,Cоциальный маркетинг,Adobe Photoshop",0.286
21,1,Москва,male,developer,1,0,0,1,0,0,1,1,unfinished_higher,28,"Обучаемость,Java SE,JavaScript,HTML,ООП,MySQL,Adobe Photoshop,MS PowerPoint,C++,Английский язык",0.439
32,1,Маркс,female,javadeveloper,1,0,1,1,0,0,1,0,higher,128,"SQL,XML,Eclipse,Git,Atlassian Jira,Java,ООП,HTML,CSS,MS SQL",0.628
33,1,Уфа,female,other,0,0,0,0,0,0,0,0,master,126,"MS Excel, аналитика,Статистика",0.484
20,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"C++,C/C++,MS Excel,MS Word,Visual Basic,HTML,HTML5,CSS,JavaScript",0.286
30,1,Пермь,male,javadeveloper,1,0,1,0,0,0,0,1,unfinished_higher,98,"Java Core,Git",0.459
16,1,Ленинское (Новосибирская область),female,other,0,0,0,0,0,0,0,0,secondary,0,Исполнительность,0.229
31,0,Москва,male,javadeveloper,1,1,1,1,1,1,0,0,higher,20,"Java,Apache Maven,Hibernate ORM,PostgreSQL,Apache Tomcat,JUnit,Intellij IDEA,JDBC,JSON API,Git,Spring Framework",0.418
31,1,Чебоксары,male,developer,0,0,0,0,0,0,0,0,higher,108,"Работоспособность,Исполнительность,Деловая коммуникация,Ведение переговоров,Деловая переписка,Управление персоналом,Работа в команде,Организаторские навыки,Ориентация на результат,Аналитическое мышление,MS Office,3ds Max,1С программирование",0.439
26,1,Новосибирск,male,developer,1,0,1,1,0,0,1,0,master,0,"Java,Intellij IDEA,SQL,Git,Android SDK,ООП",0.543
20,0,Казань,male,other,0,0,0,0,0,0,0,0,secondary,0,Обучаемость,0.029
21,1,Иркутск,male,developer,1,0,0,0,0,0,1,1,unfinished_higher,13,"HTML,JavaScript,jQuery,CSS3,CSS,Python,ООП,Java",0.383
31,1,Алматы,male,javadeveloper,1,0,1,1,0,0,1,0,bachelor,62,"Java,ООП,SQL,XML,HTML,CSS,Git,Gradle",0.541
31,0,Новосибирск,male,other,0,0,1,0,0,0,0,0,unfinished_higher,86,"HTML,CSS,JavaScript,Git,С,C++,Python,Linux,Haskell",0.205
19,1,Ярославль,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,"Работоспособность,Обучаемость,Уверенный пользователь ПК,Python,HTML5,CSS3,JavaScript",0.286
23,1,Санкт-Петербург,male,javadeveloper,1,1,1,1,1,1,1,1,unfinished_higher,84,"Java,Java SE,Java EE,SQL,JDBC,PostgreSQL,Hibernate ORM,JSP,Java Servlets,Apache Tomcat,Apache Maven,Git,Linux,Spring Boot,JSF,JavaScript,HTML,CSS,ООП",0.66
29,1,Москва,male,javadeveloper,1,0,1,1,1,1,0,0,higher,84,"C,C#,Java,HTML5,CSS,SQL,Git,JavaScript,Spring Framework,JPA,Hibernate ORM,PostgreSQL,Linux",0.632
22,1,Андижан,male,developer,1,0,0,0,0,1,0,0,higher,22,"PHP,Yii,Java,HTML,HTML5,CSS3,JavaScript,Веб-программирование,Spring Framework,Spring boot",0.448
23,1,Алчевск,male,javajun,1,1,0,1,0,0,0,1,master,19,"Java,SQL,Apache Maven,Gradle,HTML5,CSS3",0.517
22,0,Ташкент,male,other,1,0,1,1,1,1,0,1,bachelor,14,"Java,PostgreSQL,MySQL,Spring Boot,Git,Apache Tomcat,Hibernate ORM",0.341
26,1,Видное,female,javajun,1,0,0,1,0,0,1,0,higher,68,"ООП,Java,Java Syntax,Java Core,Oracle Pl/SQL,Управление проектами",0.532
30,1,Бишкек,male,other,0,0,1,1,0,0,0,0,higher,11,"русский,PHP,Jetbrains Phpstorm,JSON API,HTML,CSS3,oauth,JavaScript,react,Angular,Typescript,SQL,Npm,Node.js,Express js,MongoDB,БЭМ,Less,redux/mobx,material ui,Git,MySQL,Composer,Laravel,Symfony,Linux",0.438
28,1,Томск,male,javadeveloper,1,0,1,1,0,0,1,0,secondary,0,"Java,Visual Studio C#,ООП,Git,SQL,WPF,.NET Framework,MS SQL Server,Excel VBA",0.4
18,1,Сургут,male,developer,1,0,1,1,0,0,1,1,unfinished_higher,1,"Ответственность,Пунктуальность,Коммуникабельность,Позитив,Стрессоустойчивость,PHP,HTML,CSS,C++,Python,Git,ООП,Java,MySQL,Android",0.458
32,1,Saint Petersburg,male,javajun,1,0,1,1,0,0,1,0,higher,91,"Java Core,ООП,Intellij IDEA,Git,MS SQL,SQLite,MS Office,Аналитические исследования,Научная деятельность,Организацион,Организаторские навыки,Организация мероприятий,Ориентация на результат,Внимательность,Трудолюбие,Подготовка презентаций,Проведение презентаций,1С: Бухгалтерия,1С: Зарплата и управление персоналом,ВЭД,Импортные операции,Экспортные операции,Юридическая поддержка,Битрикс 24",0.595
30,0,Москва,male,javadeveloper,0,0,0,0,0,0,0,0,higher,38,Исполнительность,0.177
22,1,Москва,male,other,0,0,0,1,0,0,0,1,unfinished_higher,11,"Настройка ПК,Настройка ПО,Ремонт ПК,Сборка ПК,Настройка сетевых подключений,Пользователь ПК,Adobe Photoshop,Windows 7,Офисная техника,Техническое обслуживание,Windows Xp,MS PowerPoint,Поиск информации в интернет,1С: Предприятие 8,Adobe Illustrator,Internet,MS Access,Английский язык,Разработка ПО,Android,Администрирование сайтов,Наполнение контентом,Joomla CMS,HTML,Грамотность,Копирайтинг,Google Docs,Рерайтинг,SQL,Microsoft Access",0.338
20,1,Челябинск,female,other,0,0,0,0,0,0,0,0,secondary,13,"Владение ПК, среднее знание английского",0.24
23,1,Армавир,male,developer,1,1,1,1,0,0,1,1,unfinished_higher,0,"PHP,JavaScript,Git,HTML,jQuery,SQL,CSS,Laravel,Vue,MySQL,Linux,MVC,ООП,Ajax,ORM,Nginx,Java,Maven,C++,Qt,C#,ASP.NET",0.5
21,1,Москва,male,javadeveloper,1,0,0,1,0,1,0,1,unfinished_higher,18,"Spring Boot,Spring Mvc,MySQL,Java(Core),Collections Framework,Spring Framework,PostgreSQL",0.43
37,1,Екатеринбург,male,javajun,1,0,0,1,0,0,1,0,higher,43,"Аналитический склад ума,Английский язык,Java,SQL,PostgreSQL,Intellij IDEA,ООП,Business Intelligence Systems,Design Patterns",0.51
32,0,Санкт-Петербург,male,javadeveloper,1,0,0,1,1,1,1,0,higher,68,"Java 8,Spring Framework,Hibernate ORM,HTML,SQL,CSS,Java,PostgreSQL,Linux,Ajax,ООП",0.418
34,0,Подольск (Московская область),male,javadeveloper,1,0,0,1,0,0,1,0,higher,160,"Borland Delphi,Си,Java,C++,MySQL,Java SE,Pascal,ООП,JavaScript,React,Redux",0.414
25,1,Наро-Фоминск,male,javajun,0,0,0,0,0,0,0,0,secondary,0,,0.229
22,1,Зеленодольск (Республика Татарстан),male,javaintern,1,0,1,1,0,1,1,0,unfinished_higher,0,"Java,PostgreSQL,Git,Spring Framework,ООП,Английский язык",0.5
30,0,Ростов-на-Дону,male,javajun,1,1,0,1,1,1,1,0,higher,106,"Java,Spring Framework,Hibernate ORM,SQL,JUnit,Apache Maven,Linux,ООП,HTML,CSS,JavaScript",0.494
18,1,Москва,male,other,1,0,0,1,0,0,0,1,bachelor,23,"Adobe Photoshop,Microsoft Office,Cisco,PHP,MySQL,HTML,CSS,C++,Python,Java",0.42
24,1,Павлодар,male,developer,1,0,1,1,0,0,0,0,master,26,"Java,JavaScript,Git,CSS,HTML,Android,MS SQL,ASP.NET,C#,Android SDK,Firebase",0.523
15,1,Москва,male,javaintern,0,0,0,0,0,0,0,0,secondary,0,Обучаемость,0.229
20,1,Алматы,male,other,0,0,0,0,0,0,0,1,unfinished_higher,5,,0.29
24,0,Москва,male,other,0,0,0,0,0,0,0,0,higher,9,"CRM,SEO оптимизация,работа с биржами,Составление семантического ядра,Технический аудит сайта,Конкурентная аналитика,Формирование технического задания для разработки",0.151
20,1,Москва,male,developer,0,0,0,0,0,0,0,0,special_secondary,3,Программирование,0.26
23,1,Омск,male,javajun,1,0,1,1,1,0,1,0,higher,0,"Ответственность,Intellij IDEA,Java,Git,MySQL,Hibernate ORM,Linux,ООП,JavaScript,Java SE,Коммуникабельность,Обучаемость,Внимательность,Креативность",0.557
46,1,Ленино,male,javajun,1,0,1,0,0,0,0,0,higher,58,"Git,Java,HTML,CSS,slack,trello",0.48
19,1,Кемерово,male,javadeveloper,0,0,0,1,0,0,0,0,secondary,0,"Веб-программирование,Верстка,JavaScript,MySQL,Android",0.271
31,1,Москва,male,javaintern,1,1,0,1,0,1,1,0,special_secondary,70,"Intellij IDEA,младший разработчик,Java,java junior,программист-стажер,ООП,Стажёр программист,Английский язык,Maven,Spring Framework,Java 11,Tomcat,PostgreSQL,Lombok,JDBC,JUnit",0.534
20,1,Алматы,male,javajun,1,0,1,1,0,1,1,1,bachelor,9,"Python,Django Framework,Java,Git,ООП,HTML,CSS,ORACLE,Jave EE,Oracle Pl/SQL,Spring Framework,MySQL,REST API",0.537
20,1,Апрелевка,male,other,0,0,0,0,0,0,0,1,unfinished_higher,0,Исполнительность,0.286
27,1,Самара,male,javajun,1,1,1,1,0,1,0,0,higher,38,"Java,MySQL,MS SQL,Bootstrap,Apache Maven,JavaScript,Spring Framework,Spring boot,HTML5,CSS3,Git",0.591
28,0,Пушкино (Московская область),male,other,0,0,0,0,0,0,0,0,secondary,74,"Исполнительность,Тендеры,Логистический менеджмент,Государственные закупки,1С: Бухгалтерия,Управление поставками",0.094
19,1,Иваново (Ивановская область),male,other,0,0,1,1,0,0,1,1,higher,0,"Обучаемость,Advanced mathematics,Real, vector and complex analysis,Linear Algebra,ODE,Average typing speed - 80 symbols per minute,Critical/Analytical Thinking,Strong Communication Skill,Management/Leadership Skills,Problem Solving Skills,Swift,Python,Git,SQL,ООП,MySQL,UIKit,SkLearn,Pandas,OpenCV and dlib,SciPy",0.471
21,1,Челябинск,male,developer,0,0,0,0,0,0,0,1,higher,7,"HTML5,CSS3,JavaScript,Figma,PHP5",0.349
21,1,Воронеж,male,developer,0,0,0,0,0,0,0,0,secondary,0,,0.229
31,1,Казань,male,javajun,1,0,1,1,1,1,1,1,higher,71,"HTML,CSS,ООП,Английский язык,JAVA core,SQL сложные запросы,Oracle SQL developer,Git,Базовые алгоритмы и оценка сложности,Hibernate ORM,Googling master,Spring Framework (Core, MVC, AOP, Security, REST, Data, Boot),C lang,Python,Docker,Unix",0.663
19,1,Almaty,male,other,1,0,0,0,0,0,0,1,higher,11,"Обучаемость,Python,C++,C,Java,Algorithms,Problem-solving",0.396
30,1,Москва,male,javadeveloper,1,1,1,0,0,0,0,0,higher,57,"Java,JUnit,REST API,Maven,JavaScript,Groovy,SQL на базовом уровне, навыки написания SQL-запросов,Git,Знание английского языка на уровне чтения и понимания документации",0.522
26,1,Краснодар,male,javajun,0,0,0,0,0,0,0,1,bachelor,0,,0.314
26,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"способность к интенсивному и постоянному обучению,способность самостоятельного развития,Аналитический склад ума,Ответственность,высокая работоспособность,Базовое понимание Kotlin,Основы программирования на C# И C++,SQL в виде простых запросов,Английский язык - техническая лексика",0.286
35,1,Москва,male,javajun,1,1,1,1,0,0,0,0,higher,154,"Умение работать в команде,Java,Intellij IDEA,SQL,Maven,Git",0.651
26,0,Москва,male,developer,0,0,0,0,0,0,0,0,master,39,"1С: Предприятие 8,MS Office,Internet,Деловая переписка,AutoCAD,P-CAD,Компас-3D,Английский язык,Python",0.206
37,0,Омск,male,other,0,0,0,0,0,0,0,0,special_secondary,164,"способность анализировать проблемы, эффективно искать пути их разрешения,проводить диагностику профессионального оборудования,Ремонт ПК,Настройка ПК,Настройка сетевых подключений,Настройка ПО,Техническое обслуживание,Сборка ПК,Прокладка кабелей,Пользователь ПК,Администрирование сетевого оборудования",0.203
24,1,Санкт-Петербург,male,javadeveloper,1,1,1,1,0,0,0,0,unfinished_higher,0,"Java,HTML,CSS,SQL,Git,Apache Maven",0.457
25,1,Москва,male,developer,0,0,0,0,0,0,0,1,unfinished_higher,0,"Adobe Photoshop,Adobe After Effect,CSS3,HTML5,Adobe Illustrator,jQuery,Методология БЭМ,Адаптивная верстка",0.286
